Date,Store,Store_Type,Store_Status,Promo,Promo2,School_Holiday,Customers,Sales,DayOfWeek,is_holiday
2021-10-07,7,pharmacy,1,0,0,0,77,114,3,0
2021-10-08,7,supermarket,1,1,1,0,106,1283,4,0
2021-10-09,7,convenience,1,0,0,0,100,0,5,0
2021-10-10,7,convenience,1,1,1,0,122,1258,6,0
2021-10-11,7,supermarket,1,0,0,0,82,0,0,1
2021-10-12,7,supermarket,1,0,0,0,95,67,1,0
2021-10-13,7,supermarket,1,0,0,0,84,0,2,0
2021-10-14,7,pharmacy,0,1,1,0,0,0,3,0
2021-10-15,7,supermarket,1,1,0,0,91,1352,4,0
2021-10-16,7,pharmacy,1,1,0,0,103,1130,5,0
2021-10-17,7,convenience,1,1,1,0,117,950,6,0
2021-10-18,7,convenience,1,0,0,0,89,76,0,0
2021-10-19,7,supermarket,1,1,0,0,107,1293,1,0
2021-10-20,7,pharmacy,1,1,0,0,89,1193,2,0
2021-10-21,7,supermarket,0,0,0,0,0,0,3,0
2021-10-22,7,supermarket,1,0,0,0,103,0,4,0
2021-10-23,7,pharmacy,1,0,1,0,111,30,5,0
2021-10-24,7,supermarket,1,0,1,0,94,58,6,0
2021-10-25,7,convenience,1,1,0,0,85,688,0,0
2021-10-26,7,supermarket,1,0,0,0,86,96,1,0
2021-10-27,7,pharmacy,1,0,0,0,89,5,2,0
2021-10-28,7,pharmacy,1,0,0,0,106,0,3,0
2021-10-29,7,convenience,1,0,0,0,83,54,4,0
2021-10-30,7,pharmacy,1,0,0,0,114,0,5,0
2021-10-31,7,pharmacy,1,1,0,0,95,971,6,0
2021-11-01,7,convenience,1,0,0,0,93,0,0,0
2021-11-02,7,supermarket,1,1,0,0,106,1210,1,0
2021-11-03,7,convenience,1,0,1,0,92,249,2,0
2021-11-04,7,supermarket,1,1,0,0,77,927,3,0
2021-11-05,7,convenience,1,0,0,0,117,0,4,0
2021-11-06,7,supermarket,1,0,0,0,86,126,5,0
2021-11-07,7,convenience,1,0,0,0,76,0,6,0
2021-11-08,7,supermarket,1,1,0,0,87,1073,0,0
2021-11-09,7,convenience,1,0,0,0,92,27,1,0
2021-11-10,7,supermarket,1,0,0,0,101,148,2,0
2021-11-11,7,convenience,1,1,0,0,111,866,3,1
2021-11-12,7,pharmacy,0,0,1,0,0,0,4,0
2021-11-13,7,supermarket,1,0,0,0,104,74,5,0
2021-11-14,7,convenience,0,0,0,0,0,0,6,0
2021-11-15,7,supermarket,1,0,0,0,115,0,0,0
2021-11-16,7,supermarket,0,0,0,0,0,0,1,0
2021-11-17,7,convenience,1,0,0,0,94,4,2,0
2021-11-18,7,supermarket,1,1,1,0,84,1188,3,0
2021-11-19,7,convenience,1,0,0,0,108,143,4,0
2021-11-20,7,pharmacy,1,0,0,0,92,0,5,0
2021-11-21,7,supermarket,1,0,0,0,98,200,6,0
2021-11-22,7,pharmacy,1,0,0,0,82,95,0,0
2021-11-23,7,supermarket,1,0,0,0,117,47,1,0
2021-11-24,7,supermarket,0,1,0,0,0,0,2,0
2021-11-25,7,supermarket,1,1,0,0,93,1058,3,1
2021-11-26,7,convenience,1,1,0,0,108,1026,4,0
2021-11-27,7,pharmacy,1,0,0,0,93,38,5,0
2021-11-28,7,supermarket,1,1,0,0,112,1304,6,0
2021-11-29,7,convenience,1,1,0,0,107,1074,0,0
2021-11-30,7,supermarket,1,0,0,0,105,16,1,0
2021-12-01,7,convenience,0,0,0,0,0,0,2,0
2021-12-02,7,supermarket,1,0,0,0,83,107,3,0
2021-12-03,7,pharmacy,0,0,0,0,0,0,4,0
2021-12-04,7,pharmacy,1,1,0,0,107,1015,5,0
2021-12-05,7,supermarket,1,0,0,0,98,76,6,0
2021-12-06,7,convenience,1,0,0,0,111,2,0,0
2021-12-07,7,supermarket,1,0,0,0,108,0,1,0
2021-12-08,7,convenience,1,0,0,0,92,5,2,0
2021-12-09,7,supermarket,1,0,0,0,103,0,3,0
2021-12-10,7,convenience,1,1,0,0,79,723,4,0
2021-12-11,7,pharmacy,1,0,0,0,73,0,5,0
2021-12-12,7,supermarket,1,1,1,0,100,1268,6,0
2021-12-13,7,pharmacy,1,0,0,0,128,0,0,0
2021-12-14,7,pharmacy,0,0,1,0,0,0,1,0
2021-12-15,7,supermarket,1,0,0,0,98,0,2,0
2021-12-16,7,supermarket,1,1,0,0,95,1365,3,0
2021-12-17,7,convenience,0,0,0,0,0,0,4,0
2021-12-18,7,convenience,0,0,1,0,0,0,5,0
2021-12-19,7,pharmacy,1,0,0,0,115,43,6,0
2021-12-20,7,convenience,1,1,0,0,86,850,0,0
2021-12-21,7,convenience,1,0,0,0,93,0,1,0
2021-12-22,7,supermarket,1,0,0,0,110,31,2,0
2021-12-23,7,convenience,1,0,0,0,98,14,3,0
2021-12-24,7,pharmacy,1,0,0,0,76,353,4,1
2021-12-25,7,convenience,1,1,1,0,104,905,5,1
2021-12-26,7,pharmacy,1,1,0,0,115,1186,6,0
2021-12-27,7,supermarket,1,0,0,0,107,200,0,0
2021-12-28,7,pharmacy,1,1,0,0,88,1002,1,0
2021-12-29,7,convenience,1,1,0,0,95,906,2,0
2021-12-30,7,supermarket,1,0,0,0,91,112,3,0
2021-12-31,7,convenience,1,1,0,0,119,1078,4,1
2022-01-01,7,supermarket,0,0,0,0,0,0,5,1
2022-01-02,7,supermarket,0,0,0,0,0,0,6,0
2022-01-03,7,convenience,1,0,1,0,109,0,0,0
2022-01-04,7,convenience,1,0,0,0,103,0,1,0
2022-01-05,7,supermarket,1,0,0,0,87,0,2,0
2022-01-06,7,supermarket,1,1,0,0,96,915,3,0
2022-01-07,7,convenience,1,1,0,0,95,818,4,0
2022-01-08,7,pharmacy,0,1,0,0,0,0,5,0
2022-01-09,7,convenience,1,0,0,0,99,60,6,0
2022-01-10,7,supermarket,1,1,0,0,76,924,0,0
2022-01-11,7,convenience,1,0,1,0,84,0,1,0
2022-01-12,7,pharmacy,1,0,0,0,94,117,2,0
2022-01-13,7,convenience,1,0,0,0,97,0,3,0
2022-01-14,7,supermarket,1,0,1,0,100,0,4,0
2022-01-15,7,convenience,1,0,0,0,91,0,5,0
2022-01-16,7,supermarket,1,0,0,0,110,2,6,0
2022-01-17,7,supermarket,1,1,1,0,113,1350,0,1
2022-01-18,7,convenience,1,1,0,0,102,1044,1,0
2022-01-19,7,supermarket,0,1,0,0,0,0,2,0
2022-01-20,7,supermarket,0,0,0,0,0,0,3,0
2022-01-21,7,pharmacy,0,1,0,0,0,0,4,0
2022-01-22,7,pharmacy,1,1,1,0,112,1102,5,0
2022-01-23,7,pharmacy,1,0,0,0,99,38,6,0
2022-01-24,7,pharmacy,1,1,0,0,101,1179,0,0
2022-01-25,7,supermarket,1,0,1,0,111,0,1,0
2022-01-26,7,convenience,1,0,0,0,100,0,2,0
2022-01-27,7,supermarket,1,0,0,0,109,4,3,0
2022-01-28,7,supermarket,1,0,1,0,89,0,4,0
2022-01-29,7,supermarket,1,1,1,0,82,1038,5,0
2022-01-30,7,convenience,1,0,0,0,118,91,6,0
2022-01-31,7,pharmacy,1,0,0,0,110,0,0,0
2022-02-01,7,supermarket,1,1,0,0,100,1244,1,0
2022-02-02,7,supermarket,1,1,0,0,117,1332,2,0
2022-02-03,7,pharmacy,1,0,0,0,108,33,3,0
2022-02-04,7,supermarket,1,0,0,0,98,0,4,0
2022-02-05,7,convenience,1,0,0,0,94,107,5,0
2022-02-06,7,supermarket,0,0,0,0,0,0,6,0
2022-02-07,7,supermarket,0,0,0,0,0,0,0,0
2022-02-08,7,pharmacy,1,0,0,0,104,0,1,0
2022-02-09,7,supermarket,1,1,1,0,102,1342,2,0
2022-02-10,7,supermarket,1,1,0,0,104,1177,3,0
2022-02-11,7,convenience,0,0,0,0,0,0,4,0
2022-02-12,7,pharmacy,1,0,0,0,76,74,5,0
2022-02-13,7,pharmacy,1,0,0,0,108,0,6,0
2022-02-14,7,convenience,1,0,0,0,90,19,0,0
2022-02-15,7,supermarket,1,0,0,0,110,1,1,0
2022-02-16,7,pharmacy,1,0,0,0,88,0,2,0
2022-02-17,7,pharmacy,1,0,0,0,104,119,3,0
2022-02-18,7,supermarket,1,0,0,0,112,46,4,0
2022-02-19,7,supermarket,1,0,0,0,98,97,5,0
2022-02-20,7,pharmacy,0,0,0,0,0,0,6,0
2022-02-21,7,supermarket,1,0,1,0,103,0,0,1
2022-02-22,7,pharmacy,1,0,1,0,111,103,1,0
2022-02-23,7,supermarket,1,0,1,0,99,0,2,0
2022-02-24,7,supermarket,1,0,0,0,99,12,3,0
2022-02-25,7,convenience,1,0,0,0,111,42,4,0
2022-02-26,7,supermarket,1,0,0,0,102,0,5,0
2022-02-27,7,convenience,1,0,0,0,104,0,6,0
2022-02-28,7,supermarket,0,1,0,0,0,0,0,0
2022-03-01,7,pharmacy,1,0,0,0,98,74,1,0
2022-03-02,7,pharmacy,1,0,0,0,107,34,2,0
2022-03-03,7,supermarket,1,1,0,0,80,824,3,0
2022-03-04,7,supermarket,1,1,0,0,96,1347,4,0
2022-03-05,7,pharmacy,1,0,1,0,104,38,5,0
2022-03-06,7,supermarket,1,1,0,0,85,977,6,0
2022-03-07,7,convenience,1,0,0,0,113,0,0,0
2022-03-08,7,convenience,1,1,0,0,97,848,1,0
2022-03-09,7,convenience,1,0,0,0,93,0,2,0
2022-03-10,7,convenience,1,1,0,0,100,1016,3,0
2022-03-11,7,convenience,1,1,1,0,66,831,4,0
2022-03-12,7,supermarket,1,0,0,0,116,0,5,0
2022-03-13,7,supermarket,1,1,0,0,89,1022,6,0
2022-03-14,7,convenience,1,0,0,0,100,0,0,0
2022-03-15,7,supermarket,1,0,0,0,93,0,1,0
2022-03-16,7,supermarket,1,0,0,0,91,52,2,0
2022-03-17,7,convenience,1,1,0,0,86,792,3,0
2022-03-18,7,supermarket,1,0,0,0,104,14,4,0
2022-03-19,7,supermarket,0,0,1,0,0,0,5,0
2022-03-20,7,supermarket,1,0,0,0,111,0,6,0
2022-03-21,7,convenience,1,0,0,0,100,0,0,0
2022-03-22,7,supermarket,1,0,0,0,94,66,1,0
2022-03-23,7,pharmacy,1,1,0,0,104,966,2,0
2022-03-24,7,pharmacy,0,1,0,0,0,0,3,0
2022-03-25,7,convenience,1,0,0,0,90,0,4,0
2022-03-26,7,pharmacy,0,0,0,0,0,0,5,0
2022-03-27,7,convenience,1,0,0,0,90,8,6,0
2022-03-28,7,pharmacy,1,0,0,0,113,0,0,0
2022-03-29,7,pharmacy,1,0,0,0,101,0,1,0
2022-03-30,7,pharmacy,0,0,1,0,0,0,2,0
2022-03-31,7,convenience,1,0,0,0,97,0,3,0
2022-04-01,7,convenience,1,0,0,0,106,0,4,0
2022-04-02,7,supermarket,1,1,0,0,111,1274,5,0
2022-04-03,7,convenience,1,1,0,0,104,858,6,0
2022-04-04,7,pharmacy,0,0,0,0,0,0,0,0
2022-04-05,7,pharmacy,1,0,1,0,109,0,1,0
2022-04-06,7,convenience,1,0,0,0,92,68,2,0
2022-04-07,7,convenience,1,1,1,0,87,713,3,0
2022-04-08,7,convenience,1,0,0,0,100,0,4,0
2022-04-09,7,supermarket,1,1,0,0,104,1194,5,0
2022-04-10,7,pharmacy,1,0,0,0,82,246,6,0
2022-04-11,7,supermarket,1,0,0,0,83,15,0,0
2022-04-12,7,supermarket,1,0,0,0,96,39,1,0
2022-04-13,7,pharmacy,1,0,0,0,102,0,2,0
2022-04-14,7,pharmacy,1,0,0,0,101,173,3,0
2022-04-15,7,convenience,1,0,1,0,75,85,4,0
2022-04-16,7,convenience,1,1,0,0,79,606,5,0
2022-04-17,7,supermarket,1,0,1,0,103,15,6,0
2022-04-18,7,convenience,1,0,1,0,106,0,0,0
2022-04-19,7,convenience,0,0,0,0,0,0,1,0
2022-04-20,7,pharmacy,1,0,0,0,106,99,2,0
2022-04-21,7,pharmacy,0,0,0,0,0,0,3,0
2022-04-22,7,convenience,1,0,0,0,113,35,4,0
2022-04-23,7,pharmacy,0,0,1,0,0,0,5,0
2022-04-24,7,convenience,1,0,0,0,99,141,6,0
2022-04-25,7,pharmacy,1,0,0,0,83,96,0,0
2022-04-26,7,pharmacy,1,0,0,0,88,0,1,0
2022-04-27,7,pharmacy,1,1,1,0,86,833,2,0
2022-04-28,7,pharmacy,1,0,0,0,100,0,3,0
2022-04-29,7,convenience,1,1,1,0,112,1001,4,0
2022-04-30,7,supermarket,1,0,0,0,99,30,5,0
2022-05-01,7,pharmacy,1,0,0,0,105,79,6,0
2022-05-02,7,convenience,1,0,1,0,104,0,0,0
2022-05-03,7,convenience,1,0,1,0,99,0,1,0
2022-05-04,7,pharmacy,1,0,0,0,87,28,2,0
2022-05-05,7,supermarket,1,0,0,0,121,315,3,0
2022-05-06,7,pharmacy,1,0,0,0,115,0,4,0
2022-05-07,7,convenience,1,0,0,0,95,0,5,0
2022-05-08,7,supermarket,1,1,0,0,107,1230,6,0
2022-05-09,7,convenience,1,1,0,0,90,738,0,0
2022-05-10,7,pharmacy,1,0,0,0,113,0,1,0
2022-05-11,7,supermarket,1,0,0,0,112,0,2,0
2022-05-12,7,convenience,1,0,0,0,105,0,3,0
2022-05-13,7,convenience,1,0,0,0,87,0,4,0
2022-05-14,7,convenience,1,1,1,0,113,987,5,0
2022-05-15,7,pharmacy,1,0,0,0,102,0,6,0
2022-05-16,7,supermarket,1,0,0,0,90,0,0,0
2022-05-17,7,pharmacy,0,0,0,0,0,0,1,0
2022-05-18,7,pharmacy,1,1,0,0,100,1019,2,0
2022-05-19,7,pharmacy,1,0,0,0,97,0,3,0
2022-05-20,7,supermarket,1,0,0,0,106,0,4,0
2022-05-21,7,pharmacy,1,0,0,0,104,96,5,0
2022-05-22,7,pharmacy,1,0,1,0,90,0,6,0
2022-05-23,7,pharmacy,1,0,0,0,91,2,0,0
2022-05-24,7,pharmacy,1,1,0,0,132,1468,1,0
2022-05-25,7,convenience,1,0,1,0,95,18,2,0
2022-05-26,7,pharmacy,0,1,1,0,0,0,3,0
2022-05-27,7,convenience,1,0,1,0,96,0,4,0
2022-05-28,7,pharmacy,1,0,0,0,105,16,5,0
2022-05-29,7,supermarket,1,1,0,0,104,1258,6,0
2022-05-30,7,convenience,1,0,0,0,103,54,0,1
2022-05-31,7,convenience,1,1,0,0,90,793,1,0
2022-06-01,7,convenience,1,1,0,1,103,873,2,0
2022-06-02,7,convenience,1,0,0,1,83,100,3,0
2022-06-03,7,supermarket,1,1,0,1,109,1186,4,0
2022-06-04,7,pharmacy,1,1,0,1,77,709,5,0
2022-06-05,7,convenience,0,0,0,1,0,0,6,0
2022-06-06,7,supermarket,1,0,0,1,89,34,0,0
2022-06-07,7,convenience,1,0,0,1,104,0,1,0
2022-06-08,7,pharmacy,1,0,0,1,93,0,2,0
2022-06-09,7,convenience,1,0,0,1,87,138,3,0
2022-06-10,7,supermarket,1,0,0,1,78,0,4,0
2022-06-11,7,pharmacy,1,0,0,1,86,0,5,0
2022-06-12,7,supermarket,1,0,1,1,84,82,6,0
2022-06-13,7,pharmacy,1,0,0,1,75,0,0,0
2022-06-14,7,pharmacy,1,0,0,1,100,0,1,0
2022-06-15,7,pharmacy,1,0,0,1,96,0,2,0
2022-06-16,7,convenience,1,1,1,1,89,781,3,0
2022-06-17,7,supermarket,1,0,0,1,82,0,4,0
2022-06-18,7,supermarket,1,0,0,1,111,56,5,0
2022-06-19,7,supermarket,1,0,0,1,97,0,6,1
2022-06-20,7,pharmacy,0,0,1,1,0,0,0,1
2022-06-21,7,convenience,1,0,0,1,86,0,1,0
2022-06-22,7,pharmacy,1,1,0,1,119,1063,2,0
2022-06-23,7,supermarket,1,0,0,1,91,23,3,0
2022-06-24,7,convenience,1,1,0,1,86,641,4,0
2022-06-25,7,convenience,1,0,0,1,78,0,5,0
2022-06-26,7,convenience,1,0,0,1,77,192,6,0
2022-06-27,7,supermarket,1,1,0,1,85,1066,0,0
2022-06-28,7,convenience,1,1,0,1,91,821,1,0
2022-06-29,7,convenience,1,0,0,1,93,42,2,0
2022-06-30,7,pharmacy,1,1,0,1,96,1271,3,0
2022-07-01,7,pharmacy,0,0,0,1,0,0,4,0
2022-07-02,7,convenience,1,1,1,1,93,823,5,0
2022-07-03,7,convenience,0,0,0,1,0,0,6,0
2022-07-04,7,pharmacy,1,1,0,1,69,789,0,1
2022-07-05,7,pharmacy,1,0,0,1,80,120,1,0
2022-07-06,7,pharmacy,1,0,1,1,98,0,2,0
2022-07-07,7,supermarket,1,0,0,1,67,0,3,0
2022-07-08,7,supermarket,0,0,0,1,0,0,4,0
2022-07-09,7,pharmacy,1,0,0,1,95,7,5,0
2022-07-10,7,convenience,0,0,0,1,0,0,6,0
2022-07-11,7,pharmacy,0,0,0,1,0,0,0,0
2022-07-12,7,supermarket,1,1,1,1,123,1603,1,0
2022-07-13,7,convenience,0,0,0,1,0,0,2,0
2022-07-14,7,supermarket,1,1,0,1,87,1077,3,0
2022-07-15,7,convenience,1,0,1,1,87,49,4,0
2022-07-16,7,supermarket,0,0,0,1,0,0,5,0
2022-07-17,7,convenience,0,0,0,1,0,0,6,0
2022-07-18,7,convenience,1,0,0,1,63,0,0,0
2022-07-19,7,convenience,1,0,0,1,90,110,1,0
2022-07-20,7,convenience,1,0,0,1,76,79,2,0
2022-07-21,7,supermarket,1,0,0,1,93,0,3,0
2022-07-22,7,supermarket,1,0,0,1,84,80,4,0
2022-07-23,7,convenience,1,0,0,1,108,23,5,0
2022-07-24,7,convenience,1,1,1,1,74,799,6,0
2022-07-25,7,supermarket,1,1,0,1,103,1409,0,0
2022-07-26,7,convenience,1,1,0,1,56,515,1,0
2022-07-27,7,convenience,1,1,0,1,87,818,2,0
2022-07-28,7,convenience,1,0,0,1,101,0,3,0
2022-07-29,7,pharmacy,1,0,0,1,95,0,4,0
2022-07-30,7,convenience,1,1,0,1,89,966,5,0
2022-07-31,7,pharmacy,1,0,0,1,84,0,6,0
2022-08-01,7,convenience,1,1,1,1,82,830,0,0
2022-08-02,7,supermarket,1,0,0,1,99,0,1,0
2022-08-03,7,pharmacy,0,0,0,1,0,0,2,0
2022-08-04,7,pharmacy,1,0,0,1,94,57,3,0
2022-08-05,7,convenience,1,1,0,1,85,473,4,0
2022-08-06,7,convenience,1,1,0,1,102,955,5,0
2022-08-07,7,pharmacy,0,1,1,1,0,0,6,0
2022-08-08,7,supermarket,1,0,0,1,92,0,0,0
2022-08-09,7,supermarket,0,0,1,1,0,0,1,0
2022-08-10,7,convenience,1,0,0,1,82,0,2,0
2022-08-11,7,supermarket,1,1,0,1,78,1083,3,0
2022-08-12,7,supermarket,0,0,0,1,0,0,4,0
2022-08-13,7,convenience,1,0,1,1,85,0,5,0
2022-08-14,7,supermarket,1,0,0,1,67,237,6,0
2022-08-15,7,convenience,1,0,0,1,89,99,0,0
2022-08-16,7,pharmacy,1,0,0,1,76,0,1,0
2022-08-17,7,convenience,1,0,0,1,119,0,2,0
2022-08-18,7,pharmacy,1,0,0,1,79,0,3,0
2022-08-19,7,pharmacy,1,1,0,1,81,827,4,0
2022-08-20,7,supermarket,1,0,0,1,98,0,5,0
2022-08-21,7,supermarket,1,0,0,1,75,41,6,0
2022-08-22,7,supermarket,1,0,0,1,81,0,0,0
2022-08-23,7,convenience,1,1,0,1,75,807,1,0
2022-08-24,7,supermarket,1,0,0,1,97,0,2,0
2022-08-25,7,pharmacy,1,0,0,1,74,0,3,0
2022-08-26,7,supermarket,1,0,0,1,70,64,4,0
2022-08-27,7,supermarket,1,0,0,1,80,0,5,0
2022-08-28,7,convenience,1,1,0,1,79,796,6,0
2022-08-29,7,convenience,1,1,0,1,87,800,0,0
2022-08-30,7,pharmacy,1,0,0,1,66,0,1,0
2022-08-31,7,convenience,1,0,0,1,88,30,2,0
2022-09-01,7,supermarket,1,0,0,0,94,0,3,0
2022-09-02,7,convenience,1,0,0,0,79,14,4,0
2022-09-03,7,pharmacy,1,1,0,0,98,1018,5,0
2022-09-04,7,supermarket,1,0,0,0,129,0,6,0
2022-09-05,7,pharmacy,1,0,0,0,111,4,0,1
2022-09-06,7,convenience,1,1,0,0,96,937,1,0
2022-09-07,7,convenience,1,0,0,0,97,0,2,0
2022-09-08,7,pharmacy,1,0,0,0,104,0,3,0
2022-09-09,7,supermarket,1,0,0,0,109,0,4,0
2022-09-10,7,convenience,1,0,0,0,95,13,5,0
2022-09-11,7,convenience,1,1,0,0,122,1216,6,0
2022-09-12,7,supermarket,0,0,0,0,0,0,0,0
2022-09-13,7,convenience,1,0,0,0,88,99,1,0
2022-09-14,7,pharmacy,1,0,1,0,110,15,2,0
2022-09-15,7,convenience,1,0,0,0,103,21,3,0
2022-09-16,7,convenience,1,1,0,0,93,812,4,0
2022-09-17,7,supermarket,1,0,0,0,90,104,5,0
2022-09-18,7,pharmacy,1,1,0,0,108,1352,6,0
2022-09-19,7,supermarket,1,1,0,0,96,1055,0,0
2022-09-20,7,convenience,1,1,0,0,106,976,1,0
2022-09-21,7,convenience,0,1,1,0,0,0,2,0
2022-09-22,7,supermarket,1,0,1,0,108,167,3,0
2022-09-23,7,supermarket,1,1,0,0,84,1025,4,0
2022-09-24,7,supermarket,1,0,1,0,99,0,5,0
2022-09-25,7,pharmacy,1,0,0,0,99,0,6,0
2022-09-26,7,convenience,1,0,0,0,100,0,0,0
2022-09-27,7,supermarket,1,0,0,0,122,0,1,0
2022-09-28,7,convenience,1,0,0,0,99,0,2,0
2022-09-29,7,pharmacy,0,0,0,0,0,0,3,0
2022-09-30,7,pharmacy,1,0,0,0,86,0,4,0
2022-10-01,7,pharmacy,0,0,0,0,0,0,5,0
2022-10-02,7,pharmacy,1,0,0,0,110,0,6,0
2022-10-03,7,convenience,0,1,0,0,0,0,0,0
2022-10-04,7,pharmacy,1,0,0,0,89,0,1,0
2022-10-05,7,pharmacy,0,0,0,0,0,0,2,0
2022-10-06,7,supermarket,1,0,0,0,105,16,3,0
2022-10-07,7,pharmacy,1,0,0,0,96,9,4,0
2022-10-08,7,supermarket,1,0,0,0,87,0,5,0
2022-10-09,7,pharmacy,1,0,0,0,108,55,6,0
2022-10-10,7,pharmacy,1,0,0,0,84,28,0,1
2022-10-11,7,supermarket,1,0,1,0,94,63,1,0
2022-10-12,7,pharmacy,0,0,0,0,0,0,2,0
2022-10-13,7,convenience,1,1,0,0,65,567,3,0
2022-10-14,7,convenience,1,0,0,0,107,0,4,0
2022-10-15,7,pharmacy,1,1,0,0,113,1176,5,0
2022-10-16,7,convenience,1,1,0,0,96,816,6,0
2022-10-17,7,supermarket,1,0,0,0,111,96,0,0
2022-10-18,7,pharmacy,1,1,0,0,87,832,1,0
2022-10-19,7,pharmacy,1,1,0,0,92,878,2,0
2022-10-20,7,supermarket,1,0,0,0,113,0,3,0
2022-10-21,7,supermarket,0,0,0,0,0,0,4,0
2022-10-22,7,supermarket,1,0,0,0,98,0,5,0
2022-10-23,7,pharmacy,0,0,0,0,0,0,6,0
2022-10-24,7,supermarket,1,0,1,0,90,0,0,0
2022-10-25,7,supermarket,1,1,0,0,103,1159,1,0
2022-10-26,7,convenience,1,1,0,0,85,671,2,0
2022-10-27,7,convenience,1,0,0,0,101,0,3,0
2022-10-28,7,pharmacy,1,1,0,0,78,711,4,0
2022-10-29,7,convenience,1,1,0,0,82,798,5,0
2022-10-30,7,convenience,1,0,0,0,95,0,6,0
2022-10-31,7,supermarket,1,0,0,0,117,45,0,0
2022-11-01,7,supermarket,1,0,0,0,105,0,1,0
2022-11-02,7,convenience,1,1,0,0,86,877,2,0
2022-11-03,7,convenience,1,1,0,0,86,778,3,0
2022-11-04,7,convenience,1,0,0,0,85,0,4,0
2022-11-05,7,pharmacy,1,0,1,0,101,249,5,0
2022-11-06,7,pharmacy,1,1,0,0,97,1025,6,0
2022-11-07,7,pharmacy,1,1,0,0,114,1198,0,0
2022-11-08,7,convenience,1,0,1,0,100,0,1,0
2022-11-09,7,convenience,1,0,0,0,111,39,2,0
2022-11-10,7,pharmacy,1,1,0,0,126,1240,3,0
2022-11-11,7,pharmacy,1,0,0,0,92,13,4,1
2022-11-12,7,convenience,1,0,1,0,97,0,5,0
2022-11-13,7,supermarket,1,1,0,0,113,1348,6,0
2022-11-14,7,pharmacy,1,0,0,0,106,112,0,0
2022-11-15,7,convenience,1,1,1,0,80,664,1,0
2022-11-16,7,convenience,1,0,0,0,93,88,2,0
2022-11-17,7,supermarket,1,0,0,0,93,0,3,0
2022-11-18,7,convenience,1,0,1,0,98,0,4,0
2022-11-19,7,convenience,1,0,0,0,116,0,5,0
2022-11-20,7,pharmacy,0,0,0,0,0,0,6,0
2022-11-21,7,pharmacy,1,0,1,0,95,0,0,0
2022-11-22,7,supermarket,1,0,0,0,95,0,1,0
2022-11-23,7,supermarket,1,1,0,0,102,1198,2,0
2022-11-24,7,convenience,1,0,0,0,107,0,3,1
2022-11-25,7,pharmacy,1,0,0,0,89,0,4,0
2022-11-26,7,supermarket,1,0,0,0,95,0,5,0
2022-11-27,7,supermarket,1,0,0,0,100,134,6,0
2022-11-28,7,supermarket,1,0,0,0,105,108,0,0
2022-11-29,7,convenience,1,0,0,0,97,33,1,0
2022-11-30,7,pharmacy,1,1,0,0,108,1215,2,0
2022-12-01,7,supermarket,1,0,0,0,94,21,3,0
2022-12-02,7,pharmacy,1,0,1,0,94,0,4,0
2022-12-03,7,supermarket,1,0,0,0,100,0,5,0
2022-12-04,7,supermarket,1,0,0,0,95,159,6,0
2022-12-05,7,pharmacy,1,0,0,0,87,62,0,0
2022-12-06,7,pharmacy,1,1,0,0,102,989,1,0
2022-12-07,7,pharmacy,1,0,0,0,96,0,2,0
2022-12-08,7,convenience,1,0,0,0,87,48,3,0
2022-12-09,7,supermarket,1,0,0,0,101,36,4,0
2022-12-10,7,convenience,1,1,0,0,122,1150,5,0
2022-12-11,7,pharmacy,1,0,0,0,121,0,6,0
2022-12-12,7,supermarket,1,0,0,0,95,32,0,0
2022-12-13,7,convenience,1,0,0,0,110,111,1,0
2022-12-14,7,supermarket,1,1,0,0,108,1145,2,0
2022-12-15,7,convenience,1,0,0,0,93,173,3,0
2022-12-16,7,pharmacy,1,0,0,0,87,33,4,0
2022-12-17,7,convenience,0,1,0,0,0,0,5,0
2022-12-18,7,supermarket,1,0,0,0,110,0,6,0
2022-12-19,7,supermarket,0,0,0,0,0,0,0,0
2022-12-20,7,supermarket,1,0,0,0,106,0,1,0
2022-12-21,7,supermarket,1,1,0,0,106,1129,2,0
2022-12-22,7,pharmacy,1,0,0,0,107,0,3,0
2022-12-23,7,convenience,1,0,0,0,112,0,4,0
2022-12-24,7,pharmacy,1,1,0,0,96,1124,5,0
2022-12-25,7,pharmacy,1,0,0,0,99,0,6,1
2022-12-26,7,pharmacy,1,0,0,0,67,0,0,1
2022-12-27,7,supermarket,1,1,0,0,96,1055,1,0
2022-12-28,7,supermarket,1,0,0,0,95,0,2,0
2022-12-29,7,supermarket,1,0,0,0,91,235,3,0
2022-12-30,7,convenience,1,0,0,0,98,167,4,0
2022-12-31,7,supermarket,1,0,0,0,98,0,5,0
2023-01-01,7,convenience,1,1,0,0,106,935,6,1
2023-01-02,7,supermarket,1,0,0,0,97,0,0,1
2023-01-03,7,supermarket,1,0,0,0,106,0,1,0
2023-01-04,7,pharmacy,1,1,0,0,95,1118,2,0
2023-01-05,7,pharmacy,1,0,1,0,101,0,3,0
2023-01-06,7,pharmacy,1,0,0,0,118,156,4,0
2023-01-07,7,convenience,1,0,1,0,85,91,5,0
2023-01-08,7,convenience,0,0,0,0,0,0,6,0
2023-01-09,7,supermarket,1,0,0,0,94,38,0,0
2023-01-10,7,convenience,1,0,0,0,99,0,1,0
2023-01-11,7,supermarket,1,0,0,0,93,101,2,0
2023-01-12,7,convenience,1,0,0,0,98,0,3,0
